user;rule_id;goal;user_type;situation;context;context_nl;item;item_nl;label
domainExpert7;53;Wellbeing;Caregiver;Generic;cognitive-lastconnectiontime;if  Test-user last connection time is  more then  48 hours ;reminders-reminders;"do send  the reminder ""Please do exercises on the tablet"" by notification";1
domainExpert7;53;Wellbeing;Caregiver;Generic;none;none;cognitive-lastconnectiontime;if  Test-user last connection time is  more then  48 hours;1
domainExpert7;53;Wellbeing;Caregiver;Generic;none;none;reminders-reminders;"do send  the reminder ""Please do exercises on the tablet"" by notification";1
domainExpert7;54;Health, Wellbeing;Caregiver;Generic;datetime-localtime;When time becomes  22:00 minutes ;reminders-reminders;"do send  the reminder  ""Reminder: drink a glass of water"" by notification";1
domainExpert7;54;Health, Wellbeing;Caregiver;Generic;none;none;datetime-localtime;When time becomes  22:00 minutes;1
domainExpert7;54;Health, Wellbeing;Caregiver;Generic;none;none;reminders-reminders;"do send  the reminder  ""Reminder: drink a glass of water"" by notification";1
domainExpert7;55;Health, Wellbeing;Caregiver;Generic;datetime-localtime;When time becomes  16:00 minutes ;reminders-reminders;"do send  the reminder  ""Reminder: drink a glass of water"" by notification";1
domainExpert7;55;Health, Wellbeing;Caregiver;Generic;none;none;datetime-localtime;When time becomes  16:00 minutes;1
domainExpert7;55;Health, Wellbeing;Caregiver;Generic;none;none;reminders-reminders;"do send  the reminder  ""Reminder: drink a glass of water"" by notification";1
domainExpert7;56;Health, Wellbeing;Caregiver;Generic;datetime-localtime;When time becomes  11:00 minutes ;reminders-reminders;"do send  the reminder  ""Reminder: drink a glass of water"" by notification";1
domainExpert7;56;Health, Wellbeing;Caregiver;Generic;none;none;datetime-localtime;When time becomes  11:00 minutes;1
domainExpert7;56;Health, Wellbeing;Caregiver;Generic;none;none;reminders-reminders;"do send  the reminder  ""Reminder: drink a glass of water"" by notification";1
domainExpert7;57;Health, Wellbeing;Caregiver;Generic;datetime-localtime;When time becomes  09:00 minutes ;reminders-reminders;"do send  the reminder  ""Reminder: eye drops and therapy"" by notification";1
domainExpert7;57;Health, Wellbeing;Caregiver;Generic;none;none;datetime-localtime;When time becomes  09:00 minutes;1
domainExpert7;57;Health, Wellbeing;Caregiver;Generic;none;none;reminders-reminders;"do send  the reminder  ""Reminder: eye drops and therapy"" by notification";1
domainExpert7;58;Wellbeing;Caregiver;Evening;relativeposition-typeofproximity;When  Test-user   is  inside  livingroom and ;datetime-localtime;time becomes  more then  22:00 minutes;1
domainExpert7;58;Wellbeing;Caregiver;Evening;datetime-localtime;time becomes  more then  22:00 minutes ;livingroom-relax;do start relaxing light scene in the living room;1
domainExpert7;58;Wellbeing;Caregiver;Evening;"relativeposition-typeofproximity;datetime-localtime";When  Test-user   is  inside  livingroom and time becomes  more then  22:00 minutes ;livingroom-relax;do start relaxing light scene in the living room;1
domainExpert7;58;Wellbeing;Caregiver;Evening;none;none;relativeposition-typeofproximity;When  Test-user   is  inside  livingroom and;1
domainExpert7;58;Wellbeing;Caregiver;Evening;none;none;datetime-localtime;time becomes  more then  22:00 minutes;1
domainExpert7;58;Wellbeing;Caregiver;Evening;none;none;livingroom-relax;do start relaxing light scene in the living room;1
domainExpert7;59;Health, Wellbeing;Caregiver;Generic;cognitive-lastconnectiontime;if  Test-user last connection time is  more then  48 hours ;reminders-reminders;"do send  the reminder ""Please do exercises on the tablet"" by notification";1
domainExpert7;59;Health, Wellbeing;Caregiver;Generic;none;none;cognitive-lastconnectiontime;if  Test-user last connection time is  more then  48 hours;1
domainExpert7;59;Health, Wellbeing;Caregiver;Generic;none;none;reminders-reminders;"do send  the reminder ""Please do exercises on the tablet"" by notification";1
domainExpert7;60;Comfort;Generic;Generic;livingroom-motion;When the LivingRoom movement becomes active and ;livingroom-lightlevel;the LivingRoom light level is very low;1
domainExpert7;60;Comfort;Generic;Generic;livingroom-lightlevel;the LivingRoom light level is very low ;livingroom-greatluminare;turn on the great light;1
domainExpert7;60;Comfort;Generic;Generic;"livingroom-motion;livingroom-lightlevel";When the LivingRoom movement becomes active and the LivingRoom light level is very low ;livingroom-greatluminare;turn on the great light;1
domainExpert7;60;Comfort;Generic;Generic;none;none;livingroom-motion;When the LivingRoom movement becomes active and;1
domainExpert7;60;Comfort;Generic;Generic;none;none;livingroom-lightlevel;the LivingRoom light level is very low;1
domainExpert7;60;Comfort;Generic;Generic;none;none;livingroom-greatluminare;turn on the great light;1
domainExpert7;61;Wellbeing;Generic;Morning;bedroom-motion;If the bedroom movement is not active between 08:30 and 09:30 ;livingroom-changelightstate;turn on the living room light for 15 minutes;1
domainExpert7;61;Wellbeing;Generic;Morning;none;none;bedroom-motion;If the bedroom movement is not active between 08:30 and 09:30;1
domainExpert7;61;Wellbeing;Generic;Morning;none;none;livingroom-changelightstate;turn on the living room light for 15 minutes;1
applicationExpert2;62;Wellbeing;Generic;Morning;bedroom-motion;If  Bedroom motion becomes  not  active     between 08:30 and 10:00 ;bedroom-activate;do start activating light scene in the bedroom;1
applicationExpert2;62;Wellbeing;Generic;Morning;none;none;bedroom-motion;If  Bedroom motion becomes  not  active     between 08:30 and 10:00;1
applicationExpert2;62;Wellbeing;Generic;Morning;none;none;bedroom-activate;do start activating light scene in the bedroom;1
applicationExpert2;63;Organizing;Generic;BadWeather;twentyfourhoursweatherforecast-rain;When  Weather-time becomes rain  ;alarms-alarms;"do send  one  alarm ""tomorrow is likely to rain"" by sms to 12345678";1
applicationExpert2;63;Organizing;Generic;BadWeather;none;none;twentyfourhoursweatherforecast-rain;When  Weather-time becomes rain ;1
applicationExpert2;63;Organizing;Generic;BadWeather;none;none;alarms-alarms;"do send  one  alarm ""tomorrow is likely to rain"" by sms to 12345678";1
applicationExpert2;64;Health, Wellbeing;Generic;GoodWeather;physiological-steps;When  Test-user daily footsteps becomes  less then  6000 ;reminders-reminders;"do send  reminder ""Remind to walk more for a healthier lifestyle"" by sms to 12345678";1
applicationExpert2;64;Health, Wellbeing;Generic;GoodWeather;none;none;physiological-steps;When  Test-user daily footsteps becomes  less then  6000;1
applicationExpert2;64;Health, Wellbeing;Generic;GoodWeather;none;none;reminders-reminders;"do send  reminder ""Remind to walk more for a healthier lifestyle"" by sms to 12345678";1
applicationExpert2;65;Comfort, Wellbeing;Generic;Evening;relativeposition-typeofproximity;Test-user   is  inside  livingroom and ;datetime-localtime;time becomes  22:00 minutes;1
applicationExpert2;65;Comfort, Wellbeing;Generic;Evening;datetime-localtime;time becomes  22:00 minutes ;livingroom-relax;do start relaxing light scene in the living room;1
applicationExpert2;65;Comfort, Wellbeing;Generic;Evening;"relativeposition-typeofproximity;datetime-localtime";Test-user   is  inside  livingroom and time becomes  22:00 minutes ;livingroom-relax;do start relaxing light scene in the living room;1
applicationExpert2;65;Comfort, Wellbeing;Generic;Evening;none;none;relativeposition-typeofproximity;Test-user   is  inside  livingroom and;1
applicationExpert2;65;Comfort, Wellbeing;Generic;Evening;none;none;datetime-localtime;time becomes  22:00 minutes;1
applicationExpert2;65;Comfort, Wellbeing;Generic;Evening;none;none;livingroom-relax;do start relaxing light scene in the living room;1
applicationExpert2;66;Safety;Caregiver;ElderlyAlone;timeinsidearoom-timeinsidebathroom;When time inside bathroom becomes  more then  30 minutes ;alarms-alarms;"do send  one  alarm  ""Marco is in the bathroom for more than half an hour"" by notification";1
applicationExpert2;66;Safety;Caregiver;ElderlyAlone;none;none;timeinsidearoom-timeinsidebathroom;When time inside bathroom becomes  more then  30 minutes;1
applicationExpert2;66;Safety;Caregiver;ElderlyAlone;none;none;alarms-alarms;"do send  one  alarm  ""Marco is in the bathroom for more than half an hour"" by notification";1
applicationExpert2;67;Generic;Generic;Generic;bedroom-lightlevel;When  Bedroom light level becomes  no light ;bedroom-biorhythmlight;do start biorhythm light scene in the bedroom;1
applicationExpert2;67;Generic;Generic;Generic;none;none;bedroom-lightlevel;When  Bedroom light level becomes  no light;1
applicationExpert2;67;Generic;Generic;Generic;none;none;bedroom-biorhythmlight;do start biorhythm light scene in the bedroom;1
applicationExpert2;68;Health, Wellbeing;Generic;GoodWeather;physiological-steps;When  Test-user daily footsteps becomes  less then  6000 ;reminders-reminders;"do send  the reminder ""Remind to walk more for a healthier lifestyle""  by sms to 12345678";1
applicationExpert2;68;Health, Wellbeing;Generic;GoodWeather;none;none;physiological-steps;When  Test-user daily footsteps becomes  less then  6000;1
applicationExpert2;68;Health, Wellbeing;Generic;GoodWeather;none;none;reminders-reminders;"do send  the reminder ""Remind to walk more for a healthier lifestyle""  by sms to 12345678";1
domainExpert8;69;Comfort, Safety;Generic;Night;bedroom-motion; When  Bedroom motion becomes  active    and ;datetime-localtime;When time is    gt 22:00 minutes AND;1
domainExpert8;69;Comfort, Safety;Generic;Night;datetime-localtime;When time is    gt 22:00 minutes AND ;datetime-localtime;When time is    lt 23:59 minutes or;1
domainExpert8;69;Comfort, Safety;Generic;Night;datetime-localtime;When time is    lt 23:59 minutes or ;datetime-localtime;When time is    gt 02:30 minutes AND;1
domainExpert8;69;Comfort, Safety;Generic;Night;datetime-localtime;When time is    gt 02:30 minutes AND ;datetime-localtime;When time is    lt 06:00 minutes;1
domainExpert8;69;Comfort, Safety;Generic;Night;datetime-localtime;When time is    lt 06:00 minutes ;bathroom-changelightstate; do  turn on the  Bathroom Light for 5 minutes;1
domainExpert8;69;Comfort, Safety;Generic;Night;"bedroom-motion;datetime-localtime"; When  Bedroom motion becomes  active    and When time is    gt 22:00 minutes AND ;datetime-localtime;When time is    lt 23:59 minutes or;1
domainExpert8;69;Comfort, Safety;Generic;Night;"datetime-localtime;datetime-localtime";When time is    gt 22:00 minutes AND When time is    lt 23:59 minutes or ;datetime-localtime;When time is    gt 02:30 minutes AND;1
domainExpert8;69;Comfort, Safety;Generic;Night;"datetime-localtime;datetime-localtime";When time is    lt 23:59 minutes or When time is    gt 02:30 minutes AND ;datetime-localtime;When time is    lt 06:00 minutes;1
domainExpert8;69;Comfort, Safety;Generic;Night;"datetime-localtime;datetime-localtime";When time is    gt 02:30 minutes AND When time is    lt 06:00 minutes ;bathroom-changelightstate; do  turn on the  Bathroom Light for 5 minutes;1
domainExpert8;69;Comfort, Safety;Generic;Night;"bedroom-motion;datetime-localtime;datetime-localtime"; When  Bedroom motion becomes  active    and When time is    gt 22:00 minutes AND When time is    lt 23:59 minutes or ;datetime-localtime;When time is    gt 02:30 minutes AND;1
domainExpert8;69;Comfort, Safety;Generic;Night;"datetime-localtime;datetime-localtime;datetime-localtime";When time is    gt 22:00 minutes AND When time is    lt 23:59 minutes or When time is    gt 02:30 minutes AND ;datetime-localtime;When time is    lt 06:00 minutes;1
domainExpert8;69;Comfort, Safety;Generic;Night;"datetime-localtime;datetime-localtime;datetime-localtime";When time is    lt 23:59 minutes or When time is    gt 02:30 minutes AND When time is    lt 06:00 minutes ;bathroom-changelightstate; do  turn on the  Bathroom Light for 5 minutes;1
domainExpert8;69;Comfort, Safety;Generic;Night;"bedroom-motion;datetime-localtime;datetime-localtime;datetime-localtime"; When  Bedroom motion becomes  active    and When time is    gt 22:00 minutes AND When time is    lt 23:59 minutes or When time is    gt 02:30 minutes AND ;datetime-localtime;When time is    lt 06:00 minutes;1
domainExpert8;69;Comfort, Safety;Generic;Night;"datetime-localtime;datetime-localtime;datetime-localtime;datetime-localtime";When time is    gt 22:00 minutes AND When time is    lt 23:59 minutes or When time is    gt 02:30 minutes AND When time is    lt 06:00 minutes ;bathroom-changelightstate; do  turn on the  Bathroom Light for 5 minutes;1
domainExpert8;69;Comfort, Safety;Generic;Night;"bedroom-motion;datetime-localtime;datetime-localtime;datetime-localtime;datetime-localtime"; When  Bedroom motion becomes  active    and When time is    gt 22:00 minutes AND When time is    lt 23:59 minutes or When time is    gt 02:30 minutes AND When time is    lt 06:00 minutes ;bathroom-changelightstate; do  turn on the  Bathroom Light for 5 minutes;1
domainExpert8;69;Comfort, Safety;Generic;Night;none;none;bedroom-motion; When  Bedroom motion becomes  active    and;1
domainExpert8;69;Comfort, Safety;Generic;Night;none;none;datetime-localtime;When time is    gt 22:00 minutes AND;1
domainExpert8;69;Comfort, Safety;Generic;Night;none;none;datetime-localtime;When time is    lt 23:59 minutes or;1
domainExpert8;69;Comfort, Safety;Generic;Night;none;none;datetime-localtime;When time is    gt 02:30 minutes AND;1
domainExpert8;69;Comfort, Safety;Generic;Night;none;none;datetime-localtime;When time is    lt 06:00 minutes;1
domainExpert8;69;Comfort, Safety;Generic;Night;none;none;bathroom-changelightstate; do  turn on the  Bathroom Light for 5 minutes;1
domainExpert8;70;Health;Caregiver;Generic;datetime-localtime;When time becomes  08:00 minutes ;reminders-reminders;"do send  one  reminder ""Please measure blood sugar""  by notification";1
domainExpert8;70;Health;Caregiver;Generic;none;none;datetime-localtime;When time becomes  08:00 minutes;1
domainExpert8;70;Health;Caregiver;Generic;none;none;reminders-reminders;"do send  one  reminder ""Please measure blood sugar""  by notification";1
