user,rule_id,goal,user_type,situation,context,context_nl,item,item_nl,label
domainExpert7,47,"Health, Wellbeing",Caregiver,Generic,none,none,reminders-reminders,"do send  the reminder  ""Reminder: drink a glass of water"" by notification",1
student2021-14,426,Health,Generic,Morning,none,none,test-user-medicine,If I have not taken the medicine between 8:00 and 12:00 ,1
applicationExpert4,89,"Comfort, Wellbeing",Generic,Night,none,none,twentyfourhoursweatherforecast-outdoorcondition,When the weather forecast predicts snow or ,0
student2021-06,385,Safety,Generic,Generic,alarms-notificationmode;home-alllight,activate the alarm  then turn on all the lights in the house and  ,garden-smokesensor,"If the smoke sensor in the garden is not turned on, ",1
student2019-16,203,Safety,Generic,Generic,alarms-alarms;bathroomlight-state,"send the SMS ""Smoke! Check the bathroom"" to Ylenia and the bathroom light is off,  ",bathroom-smokesensor,If the smoke sensor is active and ,1
student2019-2,126,Safety,Generic,Generic,none,none,livingroom-greatluminare,turn on the great light,0
student2020-14,291,EnergySaving,Generic,GoingOut,reminders-reminders," it sends a notification saying ""I turned off the lights on,""  ",all-alllight,turning off all the lights in the house.,1
student2020-9,265,EnergySaving,Generic,Debug,microwave-door,"if microwave door is open ,  ",livingroom-livingroom-greatluminare,turn on the large living room light and ,0
applicationExpert4,89,"Comfort, Wellbeing",Generic,Night,datetime-localtime,time  is between 23:00 AND 06:00 ,datetime-localtime,time  is between 23:00 AND 06:00,1
student2020-1,229,Organizing,Student,Morning,none,none,corridor-alllight,turn on the lights in the corridor and,0
student2019-3,133,Wellbeing,Student,Generic,none,none,cognitive-emotionalstate,If the user is not happy,1
student2020-26,353,Wellbeing,Generic,BadWeather,currentweather-outdoorcondition;livingroomlight-state;livingroom-relax,"If the weather forecast is thunderstorm and  If the color of the light in the living room is White,  Turn on the relaxing light in the living room and  ",corridor-alllight,turn on the lights in the corridor and,0
student2020-1,229,Organizing,Student,Morning,none,none,light-state,"the light in the living room is off,",0
student2020-19,316,Security,Generic,Night,none,none,bathroom-doorsensor,"when the sensor is open, ",0
student2020-6,251,EnergySaving,Generic,Night,bathroom-alllight,then turn off the lights in the bathroom and  ,kitchenlight-state,"the kitchen light is off, ",0
student2021-10,407,"Comfort, Wellbeing",Generic,Generic,livingroom-motion;light-state,"When the motion sensor in the living room, near the sofa, is activated and  the lights in the same room are on,  ",devices-tv,turn on the TV and ,1
domainExpert8,70,Health,Caregiver,Generic,datetime-localtime,When time becomes  08:00 minutes ,datetime-daytype,"it's a working day, ",0
student2020-22,333,EnergySaving,Generic,Generic,none,none,alarms-alarms,"send the user an alarm notification (Unused corridor lights, switch off) and ",1
domainExpert4,17,Health,Caregiver,Generic,alarms-alarms,"send two alerts ""Take Trusopt drops morning"" by notification ",currentweather-weathericon,If the weather weather icon is sun,0
student2021-01,361,Comfort,Generic,Generic,home-alllight,all the lights in the house are switched on and  ,bathroom-lightlevel,"the lights are on, ",0
student2019-19,217,EnergySaving,Generic,Generic,fridge-door,"If the refrigerator is not closed between 11pm and 6am,  ",bedroomportablelight-brightness,When the brightness of the portable light of the bedroom  becomes greater than 100,0
student2020-20,321,"Health,Wellbeing",Generic,Generic,physiological-steps;reminders-reminders,"if test user's daily steps are no more than 1999 between 08:00 and 18:00,  send the alarm ""Your daily step goal has not been reached"" by notification,  ",all-activate,start the activating light scene,1
student2020-15,298,Comfort,Generic,Evening,none,none,livingroom-lightlevel,"if the living room light is off, ",1
applicationExpert4,110,"Health, Wellbeing",Generic,Generic,none,none,all-activate,start the activating light scene,0
student2020-22,332,Wellbeing,Generic,Generic,reminders-reminders,"send the user a reminder via notification (""Close bedroom window"") ",kitchenlight-state,"When I turn off the kitchen light, ",0
domainExpert4,17,Health,Caregiver,Generic,activity-medicationname,if Truopt eye drops have not been taken between 07:32 and 08:02 ,alarms-alarms,"send two alerts ""Take Trusopt drops morning"" by notification",1
student2021-05,381,Generic,Generic,Night,kitchen-fridge;reminders-reminders,"turn the refrigerator back on send the voice memo ""attention, the power has gone out"" and  ",physiological-heartrate,If the heart rate exceeds 100 bpm,0
student2021-02,365,Generic,Generic,Generic,none,none,wi fi-state,"When the wifi turns off, ",1
student2020-22,334,"Comfort,Organizing",Generic,Generic,relativeposition-typeofproximity,When the user enters the house and ,entrancelight-state," if the entrance light is off, ",1
student2019-15,196,Wellbeing,Generic,"Evening, ColdSeason",none,none,corridor-light strip corridor,the LED strip in the corridor lights up  setting it to a mango tango color.,0
student2020-27,358,Comfort,Generic,Generic,entrance-lightlevel;entrancelight-state;alarms-alarms,"If the light level at the entrance is dark and  if the entrance lights are off,  send an alarm notification 'make sure the entrance is lit', ",currentweather-snow, WHEN   Weather & Time becomes snow    and  ,0
student2020-9,268,EnergySaving,Generic,Morning,kitchen-alllight, turn off all lights in the kitchen ,all-relax,the system activates soothing lights throughout the house and ,0
student2019-8,157,EnergySaving,Generic,Generic,relativeposition-typeofproximity;bathroomlight-state,If the user leaves the bathroom (event) and the bathroom light is on (condition) ,alerts-alerts,"turn on the light strip corridor, ",0
student2021-10,406,"Comfort,Wellbeing",Generic,HotSeason,none,none,twentyfourhoursweatherforecast-rain,"If it doesn't rain tomorrow between 8:00 and 12:00, ",0
student2020-15,298,Comfort,Generic,Evening,livingroom-windowsensor;livingroom-lightlevel;alarms-alarms,"If the living room window is not closed between 6 p.m. and 8 p.m. and  if the living room light is off,  send a text message alarm saying ""lights on"" and then  ",kitchen-hue color light kitchen, turn the kitchen light red for 10 minutes and ,0
applicationExpert4,95,EnergySaving,Generic,Generic,kitchenlight-state,Kitchen Light state is  on ,relativeposition-typeofproximity, WHEN   Test-user   is  outside kitchen and ,1
student2020-16,303,Comfort,Generic,Generic,alarms-alarms;livingroom-alllight,"activates a voice message that repeats once ""Low light level. I turn on the lights"" the system turns on the lights and  ",all-activate,start the activating light scene,0
student2020-20,323,Organizing,Caregiver,Generic,cognitive-cognitivestate;personaldata-age,"If the user's age is over 70 or  the user suffers from memory loss associated with age, ",livingroom-alllight,turn on the light in the living room.,0
student2021-08,397,Security,Generic,Night,none,none,entrance-doorsensor,the motion sensor is active ,0
student2020-10,272,Organizing,Generic,"BadWeather, ColdSeason",twentyfourhoursweatherforecast-outdoorcondition,When the weather forecast predicts snow or  ,medication-intaketime,if  Test-user intake time is different from  15:00,0
student2019-6,149,Wellbeing,Generic,Morning,bedroom-lightlevel, if the bedroom lights are off ,bedroom-relax,it sets the lights in relax mode (impact not too strong) and,1
student2019-3,132,EnergySaving,Generic,Generic,none,none,bedroom-alllight,turn it off and ,1
student2019-2,128,Safety,Generic,Generic,none,none,sleep-bedoccupancy,When the user is in the bed and ,0
student2019-13,189,EnergySaving,Generic,Generic,none,none,datetime-localdate,Weather & Time date is  12-06-2020,0
student2020-5,249,"EnergySaving, Wellbeing",Generic,Night,bedroomlight-state,"with the lights on,  ",sleep-sleepduration,If I am in bed and fall asleep ,1
student2021-04,379,EnergySaving,Generic,GoingOut,heating system-state,"If the heating system is on,  ",livingroom-motion,When the LivingRoom movement becomes active and,0
student2021-02,369,Safety,Generic,Generic,reminders-reminders,"send a notification saying: ""the microwave has been turned off"" ",wi fi-state,"When the wifi turns off, ",0
student2019-17,209,Comfort,Generic,Morning,none,none,bedroom-alllight,turn off the colored lights and ,1
student2020-17,309,Safety,Caregiver,Generic,none,none,corridor-alllight,"send the alert by notification ""The light strip in the corridor has gone out, be careful!""",1
student2020-18,313,Security,Generic,Generic,alarms-alarms,"send an alarm via notification with the words ""Noise perceived at the entrance!"",  ",entrancelight-state,"if the entrance light is off, ",1
domainExpert8,71,Health,Caregiver,Generic,none,none,reminders-reminders,"do send  one  reminder ""Please measure blood sugar""  by notification",1
student2021-14,428,Organizing,Generic,Morning,devices-alexa services,activate Alexa with the news of the day and  ,livingroom-changelightstate,turn on the light in the living room for 10 minutes.,1
student2021-03,374,Comfort,Generic,Morning,none,none,bedroom-changelightstate,turn it on and ,1
student2021-05,381,Generic,Generic,Night,home-electricity;reminders-reminders,"If the electricity fails between 11pm and 7am (while you sleep),  send the voice memo ""attention, the power has gone out"" and  ",entrance-biorhythmlight,start the biorhythmic light scene at the entrance,0
student2020-9,265,EnergySaving,Generic,Debug,none,none,bedroom-windowsensor,"the window of the bedroom is open, ",0
student2020-8,260,EnergySaving,Generic,Debug,none,none,livingroom-biorhythmlight,do start biorhythm light scene in the living room,0
student2019-20,220,EnergySaving,Generic,Generic,timeinsidearoom-timeinsidebedroom;entrancelight-state,"If the user has been in the room for more than an hour and  the entrance light is on, ",microwave-door,"If the microwave oven door is open, ",0
student2021-04,378,"Wellbeing,Comfort",Generic,Morning,devices-alexa services, tune Alexa to deliver the day's news. ,bedroom-changelightstate,turn on the bedroom lights for 10 minutes and,1
student2020-25,349,Comfort,Generic,Generic,timeinsidearoom-timeinsidebathroom;bathroomlight-state;bathroom-alllight,"If you spend more than two minutes in the bathroom and  the light is off,  turn it on and  ",reminders-reminders,"send a reminder notification that says ""the light was off.""",1
domainExpert4,4,Comfort,Caregiver,Generic,none,none,twentyfourhoursweatherforecast-outdoorcondition,Weather & Time outdoor condition is  clear sky  and,0
student2020-16,301,Wellbeing,Generic,Generic,none,none,datetime-localtime,"during the day, ",1
student2020-13,288,EnergySaving,Generic,Morning,none,none,kitchen-coffeemachine,turn on the coffee machine.,0
student2020-16,301,Wellbeing,Generic,Generic,none,none,currentweather-rainquantity," the amount of rain is more than 10,",0
student2019-8,164,"Comfort, Wellbeing",Generic,Morning,test-user-bedinout,When the user gets up (event) and ,alarms-notificationmode,call the fire brigade,0
student2020-27,356,Wellbeing,Generic,Generic,none,none,cognitive-trainingresult,"If the result of the training is not well maintained between 18 and 18:45, ",1
student2021-07,393,WellBeing,Generic,ColdSeason,devices-smartphonetv,turn on your mobile and  ,test-user-medicine,"If I haven't taken my medicine at 11, ",0
student2019-17,208,Comfort,Generic,Generic,entrance-motion,If the motion sensor at the entrance detects something and  ,entrancelight-state,"the entrance lights are off, ",1
student2020-3,237,Organizing,Generic,BadWeather,none,none,currentweather-rain,"it starts to rain,",1
student2020-24,343,Wellbeing,Generic,Night,bedroomlight-state," the bedroom light is on,  ",datetime-localtime,If it's midnight and,1
student2019-9,168,Security,Generic,Generic,alarms-alarms, send a text message to the user saying: movement detected in the living room and ,alarms-notificationmode,activate the alarm siren and ,0
